employerId,Yr_Month,Num_of_Employees,Num_of_Jobs,avgPay,Pay_Group,location,buildingId,HiredRate
836,2022-07,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2022-08,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2022-09,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2022-10,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2022-11,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2022-12,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2023-01,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2023-02,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2023-03,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2023-04,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,2023-05,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
837,2022-03,7,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,88
837,2022-04,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-05,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-06,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-07,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-08,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-09,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-10,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-11,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2022-12,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2023-01,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2023-02,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2023-03,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2023-04,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,2023-05,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
838,2022-03,6,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,100
838,2022-04,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-05,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-06,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-07,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-08,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-09,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-10,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-11,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2022-12,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2023-01,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2023-02,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2023-03,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2023-04,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
838,2023-05,4,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,67
839,2022-03,3,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,75
839,2022-04,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-05,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-06,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-07,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-08,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-09,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-10,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-11,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2022-12,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2023-01,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2023-02,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2023-03,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2023-04,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,2023-05,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
840,2022-03,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-04,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-05,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-06,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-07,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-08,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-09,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-10,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-11,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2022-12,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2023-01,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2023-02,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2023-03,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2023-04,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,2023-05,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
841,2022-03,6,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,67
841,2022-04,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-05,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-06,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-07,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-08,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-09,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-10,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-11,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2022-12,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2023-01,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2023-02,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2023-03,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2023-04,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,2023-05,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
842,2022-03,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-04,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-05,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-06,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-07,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-08,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-09,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-10,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-11,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2022-12,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2023-01,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2023-02,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2023-03,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2023-04,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,2023-05,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
843,2022-03,6,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,75
843,2022-04,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-05,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-06,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-07,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-08,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-09,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-10,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-11,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2022-12,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2023-01,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2023-02,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2023-03,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2023-04,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,2023-05,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
844,2022-03,2,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,67
844,2022-04,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-05,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-06,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-07,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-08,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-09,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-10,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-11,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2022-12,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2023-01,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2023-02,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2023-03,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2023-04,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,2023-05,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
845,2022-03,5,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,71
845,2022-04,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-05,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-06,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-07,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-08,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-09,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-10,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-11,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2022-12,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2023-01,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2023-02,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2023-03,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2023-04,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,2023-05,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
846,2022-03,2,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,100
846,2022-04,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-05,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-06,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-07,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-08,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-09,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-10,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-11,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2022-12,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2023-01,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2023-02,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2023-03,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2023-04,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,2023-05,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
847,2022-03,6,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,86
847,2022-04,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-05,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-06,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-07,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-08,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-09,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-10,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-11,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2022-12,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2023-01,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2023-02,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2023-03,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2023-04,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,2023-05,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
848,2022-03,2,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,100
848,2022-04,2,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,100
848,2022-05,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2022-06,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2022-07,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2022-08,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2022-09,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2022-10,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2022-11,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2022-12,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2023-01,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2023-02,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2023-03,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2023-04,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
848,2023-05,1,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,50
849,2022-03,3,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,75
849,2022-04,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-05,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-06,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-07,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-08,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-09,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-10,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-11,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2022-12,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2023-01,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2023-02,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2023-03,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2023-04,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,2023-05,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
850,2022-03,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,2022-04,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,2022-05,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,2022-06,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,2022-07,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,2022-08,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
